segment_1|unused|Де Морсер бэйс бүр Ром хотод байхдаа Монте-Кристо гүнтэй уулзахаар болзсон Эльдер гудамжин дахь байшинд тавдугаар сарын хорин нэгний өглөө зочноо нэр төртэй хүлээн авахаар бэлтгэл хийж байв. Альбер том хашааны булан дахь, албаны байшингийн өөдөөс харсан жигүүрийн байшинд суудаг байжээ. Энэ байшингийн зөвхөн хоёр цонх нь гудамж руу харж, гурав нь хашаа уруу, бусад хоёр нь цэцэрлэг өөдөө харжээ. Хашаа цэцэрлэг хоёрын хооронд гүн ба гүнгийн авгай де Морсерын суудаг наполеоны үеийн үзэмж муутайхан маягаар барьсан байшин байна.
segment_155|unused|- Уучлаарай таны ярианаас шог найруулал бичиж болох уу? гэж Бошан асуув.
segment_156|unused|- Маш сайхныг ч болно гэж Морсель хариулав .
segment_157|unused|- Тэгвэл яриач. Би нэгэнтээ л танхимд очиж чадахгүй гээс хойш ямар нэгэн юмаар биеэ зугаацуулах хэрэгтэй байна.
segment_158|unused|- Би Ромд сүүлийн багт наадмын үеэр байсан.
segment_159|unused|Үүнийг чинь бид мэднээ гэж Бошан үгийг нь таслан хариулав.
segment_160|unused|- Тийм ээ, гэсэн ч намайг дээрэмчдэд баригдсаныг та нар мэдэхгүй.
segment_161|unused|- Дээрэмчид байдаггүй юм шүү дээ гэж Дебрэ хэлэхэд, - Үгүй, байдаг юм. Тэгээд бас ямар аймшигтай гэж санана. Гайхмаар улс гэж би хэлмээр байна. Тэд надад үнэхээр сайхан санагдсан.
segment_162|unused|- Хүндэт нөхөр Альбер минь, танай тогооч чинь хоолоо оройтуулж, хавчаа Мерен эсвэл Остейдегээс авчраагүй байгаа болохоор та Монтеном авгай шиг хоолоо үлгэрээр солихгээ юу? Бид таныг уучлаад яриа хэдийгээр үнэмшмээргүй боловч, сонсож суухаар эелдэг улс гэж бодсоноо хүлээ л дээ гэж Дебрэ хэлэв.
segment_163|unused|- Энэ яриа хэдийгээр үнэмшмээргүй боловч, эхнээсээ аваад эцсээ хүртэл цөм үнэн зүйл шүү. Тэгээд намайг дээрэмчид барьж аваад Сан-Себастяно гэдэг тун ч тохигүй газар доорхи агуйд аваачсан юм.
segment_164|unused|- Би түүнийг мэдэн, арай ч халуун хижиг өвчин авчихаагүй юм гэж Шато- Рено хэлэхэд, Альбер яриагаа үргэлжүүлэн,
segment_165|unused|- Би үнэн хэрэгтээ авчихсан, тэд намайг олзлогдсон хүн гэж хэлээд, золиосны мөнгө төлөхийг шаардсан. Дөрвөн мянган Ромын пиастр, хорин зургаан мянган түрэг ливр л дээ. Гэсэн ч гай болоход надад дөнгөж мянга таван зуу үлдсэн байлаа. Аялал төгсөх ойртож, мөнгө дуусаж байв. Тэгээд би францад захидал бичлээ… Франц тэнд байсан болохоор намайг нэг боловч үг санаанаасаа зохион ярьж байгаа эсэхийг асуугаарай. Би Францад маргааш өглөө зургаан цагт дөрвөн мянган пиастр авч ирэхгүй бол зургаан цагаас арван минут өнгөрөхөд диваажингийн оронд тонилох нь ээ гэж бичив. Дээрэмчдийн толгойлогч Луйжи Вампа хэлсэн үгэндээ хүрэх байсан юм гэж ярив.
segment_166|unused|- Тэгээд Франц дөрвөн мянган пиастр авчраа биз дээ? гэж Шато-Рено асуугаад, - Тэгэлгүй яах вэ! Францад Эпипе эсвэл Альвер де Морсер хоёр дөрвөн мянган пиастр олно гэдэг амархан хэрэг гэв.
segment_167|unused|- Үгүй, харин миний өнөөдөр та нарт танилцуулах гэж байгаа тэр хүнтэй хамт ирсэн юм.
segment_168|unused|- Тэгвэл энэ эрхэм хүн чинь Какаг алсан Геракль эсвэл Андромедыг чөлөөлсөн Персей юм уу?
segment_169|unused|- Үгүй, миний зэргийн л хүн.
segment_170|unused|- Шүдээ хүртэл зэвсэглэсэн хүн үү?
segment_171|unused|- Түүнд нэхмэлийн зүү ч байгаагүй.
segment_172|unused|- Тэгвэл золиосны мөнгийг төлж өгсөн үү?
segment_173|unused|- Атаманы чихэнд хоёрхон үг хэлэхэд л намайг суллан тавьсан.
segment_174|unused|- Тэгээд бас чамайг барьж авсан буруугаа хүлээгээ биз дээ? гэж Бошан нэмж хэлэхэд, Альбер - Чухам тийм гэв.
segment_175|unused|- Үгүй, тэр чинь ариосто биш биз дээ? гэхэд
segment_176|unused|- Биш ээ, зүгээр л Монте Кристо гүн гэдэг юм.
segment_177|unused|- Тийм нэр байхгүй, гэж Дебрэ хэлэхэд,
segment_178|unused|- Тийм шүү, байхгүй гэж бүх л европын гэрийн бичгийг цээжээр мэддэг хүний байдлаар Шато-Рено итгэлтэйгээр хэлээд, - Монте Кристо гүн гэдэг нэрийг сонссон хүн байна уу? гэв.
segment_179|unused|- Гэгээн газраас гаралтай хүн байж магадгүй еэ, түүний өвөг дээдсийн аль нэг нь Мортемар сөнөмөл тэнгис эзэмшиж байсан шигээр Гольгофыг эзэмшиж байсан байж таарна гэж Бошан хэлэхэд Максимилиан
segment_180|unused|- Уучлаарай эрхэмүүд ээ, би та нарыг хүнд байдлаас хүнд байдлаас гаргаж чадмаар юм шиг санагдаж байна. Монте Кристо гэж арал байдаг, түүний тухай манай эцэгт ажиллаж байсан далайчид дандаа ярьдаг байсан юм. Газрын дундад тэнгис доторх нэг жаахан элсний ширхэг хязгааргүйн доторх хумхи гэсэн үг гэж хэлэв.
segment_181|unused|- Таны хэлдэг туйлын зөв. Миний ярьж буй хүн бол тэр өчүүхэн элсний ширхэг, тэр хумхыг чинь эзэмшдэг хүн байгаа юм. Тэгээд Тосканаас гүн цол худалдаж авсан бололтой гэж Альбер хэлэв.
segment_182|unused|- Тэгэхээр таны гүн баян хүн байх нь ээ.
segment_183|unused|- Баян гэж бодож байна.
segment_184|unused|- Үгүй, хараад л мэдэгдэх юм биш үү?
segment_185|unused|- Дебрэ та ташаарч байна.
segment_186|unused|- Таны хэлж байгааг ойлгохгүй байна.
segment_187|unused|- Та мянга нэгэн шөнийн үлгэр уншсан уу?
segment_188|unused|- Энэ чинь юу гэсэн үг вэ?
segment_189|unused|- Таны өмнө баян ч хүн байгаа юм уу, ядуу ч хүн байгаа юм уу, хэн мэдэх вэ дээ? тэдэнд улаан буудайн үр ч юм уу эсвэл бадмаараг, очир эрдэнэ байгааг хэн мэдэх вэ? Таныг харахад л ядарсан муу загасчин шиг хүн байж байснаа ямар нэгэн нууц агуйд оруулаад иртэл, бүх энэтхэг орныг ч худалдаа авчихаар тийм эрдэнэс байдал яана?
segment_190|unused|- Тэгээд?
segment_191|unused|- Миний ярьж байгаа Монте Кристо гүн бол тийм л загасчдын нэг дээ. Нэр нь ч мөн тийм. Синдбад далайчин гэдэг. Түүнд дүүрэн алттай агуй бий.
segment_192|unused|- Морсер, та тэр агуйг нь үзсэн үү? гэж Бошан асуув.
segment_193|unused|- Би үзээгүй, Франц үзсэн. Харин түүний дэргэд энэ тухай нэг ч үг бүү дуугараарай. Францын нүдийг боож оруулаад нэг хэлгүй хүн бас Клеопатра ч дэргэд нь жирийн охин шиг харагдах тийм хүүхнүүд үйлчилсэн гэнэ лээ. Тэгэхдээ гашиш идсэн хойноо хүүхнүүдийг үзсэн учир, тэдний тухай бүрэн итгэлтэй биш байна лээ. Ямар нэгэн баримал, хөшөөнүүдийг ч хүүхэн гэж андуурсан байж болох юм.
segment_194|unused|- Залуу хүмүүс Морсер өөд харахад, тэдний нүдэнд чи солиорчихов уу эсвэл зүгээр л биднийгээ мангуутуулж байна уу? гэсэн асуулт тодорч байлаа.
segment_195|unused|Моррель бодлогоширсон байдлаар
segment_196|unused|- Би бас эрхэм де Морсерын ярьж байгаатай адил зүйлийг Пенелон гэдэг өвгөн далайчинаас сонссон юм байна гэв.
segment_197|unused|- Эрхэм Моррель намайг дэмжиж буй явдалд их баярлаж байна, миний мэдэхгүй юманд зам заагч шижмийг хаяж өгч байгаа нь та нарт таалагдахгүй байгаа юм биз дээ? гэж Альберыг хэлэхэд Дебрэ
segment_198|unused|- Уучлаарай хайрт нөхөр минь, та үнэмшмээргүй юм яриад байна шүү… гэж хэлэв.
segment_199|unused|- Танай элчин сайд төлөөлөгчид чинь иймэрхүү зүйлийн тухай та нарт бичдэггүй болохоор үнэмшмээргүй байгаа юм. Тэд жуулчлан яваа нутгийнхаа хүмүүсийг хавчиж шахах аргаар хөөцөлдөж, тийм юм бичиж байх завгүй суудаг улс.
segment_200|unused|- За тэр, та уур унтуу болж танай хөөрхий төлөөлөгчид рүү довтолж гарлаа. Тэд чинь та нарын сонирхлыг яаж хамгаалах вэ дээ. Танхим зардлыг нь цаг үргэлж багасгаж оддог энэ тушаалд ажиллах хүсэлтэй хүн олдохоо больчихоод байна. Альбер та элчин сайд болох дуртай юу? Тэгвэл би таныг Константино Полд томилуулж өгье.
segment_201|unused|- Уухай даа, намайг дөнгөж л Магомета Аалийг өмгөөлөх төдий болмогц Султан надад дээс явуулж, нарийн бичгийн дарга нар маань намайг боож алаг гэж үү?
segment_202|unused|- За тэр харж байна уу? гэж Дебрэ хэлэв.
segment_203|unused|- Хэдийн тийм боловч, миний Монте Кристо гүн бий дээ…
segment_204|unused|- Дэлхий дээр юм бүхэн бий. Гайхалтай юм болж дээ.
segment_205|unused|- Юм бүхэн байдаг нь мэдээж хэрэг. Гэвч хүн бүхэн хар арьстай боол, ван хүнд байдаг зургийн үзэсгэлэн, зэвсгийн музей зургаан мянган франкын үнэтэй морьд, явдаг Грек хүүхэнтэй байдаггүй шүү дээ.
segment_206|unused|- Аа та тэр Грек хүүхнийг нь харсан уу?
segment_207|unused|- Тэгсэн харсан, сонссон. Вале театрт харсан. Харин гүнгийнд өглөөний зууш зооглож байгаад дууг нь сонссон.
segment_208|unused|- Тэгвэл танай тэр ер бишийн хүн чинь юм иддэг байх нь ээ?
segment_209|unused|- Үнэнийг хэлэхэд энэ тухай юм яриад баймааргүй тийм жаахан иддэг юм.
segment_210|unused|- Харж л байгаарай, хүний цус сордог ороолон байх вий.
segment_211|unused|- Лорд Рутвеныг таньдаг гүнгийн хатан бас тэгж хэлж байна билээ. Та нар доогловол доогло л доо.
segment_212|unused|- Альбер чамд баяр хүргэе, энэ бол сэтгүүлчийн ажлаар оролддоггүй хүнд маш сайхан хэрэг. “Конетуционалист” сэтгүүлд гарсан нөгөө далайн могой шиг л юм болно доо. Ороолон гэдэг тун догь хэрэг байна даа гэж Бошан дуу алдав.
segment_213|unused|- Цөцгий нь дуртай цагтаа л том бага болж байдаг улаавтар нүдтэй, бүргэдийн хамартай, өргөн мэлгэр духтай, нүүрэндээ нэг ч дусал цусгүй, хар сахалтай, хурц цагаан шүдтэй, гял цял гэсэн хүн байгаа биз гэж Дебрэ хэлэхэд
segment_214|unused|- Яг тийм Люсьен, бүх шинж тэмдэгүүд нь тохирч байна. Хурц ширүүн, ёжтой зантай энэ хүнтэй хамт байхад миний нуруугаар байсхийгээд хүйт оргидог байсан сан. Нэгэн удаа хамт хүн цаазлахыг хараад, алуурчны ажиллагаа болон, ялтны орилж хашгирахаас илүү гүнгийн царай цаазаар аваачих янз бүрийн аргуудын тухай ярьж байгааг нь сонсоод, ухаан алдах нь гэсэн бодол төрж билээ гэж хэлэв.
segment_215|unused|- Морсер тэгээд тэр хүн таны цусыг сорох гэж Колизейн эвдэрхий балгасанд дагуулж аваачсангүй юу? гэж Бошан асуув.
segment_216|unused|- Таныг суллаж тавихдаа ямар нэгэн галын өнгөтэй элгэн дээр өөрийнхөө сүнсийг Исав шиг түүнд өглөө гэж албадан бичүүлэхгүй байна уу? гэж асуухад Морсер бага зэрэг гоморхсон байдалтайгаар
segment_217|unused|- Тоглоом хийж л бай, хичнээн л бол хичнээн тоглоом хий. Гантын цэцэрлэгт сэлгүүцэгч, Буланы ойгоор зугаацагч сайхан Парисынхан та бүхнийг харахад энэ хүн надад бодогдож бид цөм өөр өөр төрлийн хүмүүс юм шиг санагдах юм даа гэв.
segment_218|unused|- Би үүгээр бахархаж явдаг гэж Бошан хэлэхэд, Шато-Рено дээрээс нь нэмж
segment_219|unused|- Юу ч л гэсэн таны Монте Кристо гүн завтай цагт зугаатай сайхан хүн юм. Харин тэгэхдээ Италийн дээрэмчинтэй учир явдалтай гэдгийг нь тооцохгүй бол шүү гэхэд
segment_220|unused|- Италын дээрэмчид гэж юу ч байхгүй! Гэж Дебрэ хэлэв.
segment_221|unused|- Ороолонгууд ч байхгүй гэж Бошан дэмжихэд, Дебрэ цааш үргэлжлүүлэн, - Монте Кристо гүн гэдэг ч бас байхгүй, Альбер та арван цаг хагас дуугарч байгааг дуулж байна уу? гэв.
segment_222|unused|- Та одоо аймшигтай зүүд зүүдлэж гэдгээ хүлээгээд явж өглөөнийхөө зоогийг зоогловол дээр юм биш үү? Гэж Бошан хэлэв.
segment_223|unused|Ханын цагны дуу намдаагүй байхад хаалга онгойж Жермен орж ирээд,
segment_224|unused|- Гэгээн ноён Монте Кристо гүн ирлээ гэж айлтгав.
segment_225|unused|Тэгэхэд тэнд байсан хүмүүс өөрийн эрхгүй давхийн Морсерын яриа тэдний сэтгэлд хир гүн шингэснийг харууллаа.
segment_226|unused|Альбер ч гэсэн гэнэт догдолсон сэтгэлээ дарж чадахгүй байв.
segment_227|unused|Сүйх тэрэгний дуу үүдний өрөөнд хүний хөлийн чимээ гарахыг хэн ч дуулсангүй. Тэр ч байтугай хаалга дуугүй нээгджээ.
segment_228|unused|Монте Кристо гүн босгон дээр гарч ирлээ.
segment_229|unused|Маш энгийн байдлаар хувцасласан боловч, дээд зиндааны ямар ч хүн түүний хувцсыг өөлөх өөгүй байлаа. Дотуур гадуур хувцас, малгай нь хамгийн уран сайвны гараар хийгдсэн хүмүүсийн дурлан шохоорхож өмсдөг хэв маягт яг тохирсон байлаа.
segment_230|unused|Түүнийг харахад гучин таваас хэтрэхгүй настай болов уу гэмээр. Ялангуяа Дебрэгийн дүрслэн хэлсний яг адил байгаа нь бүхний гайхлыг төрүүлэв.
segment_231|unused|Гүн инээмсэглэн шууд Альбер өөд очиход, цаадах нь өөдөөс нь тосч ирээд гарыг нь халуунаар атгав.
segment_232|unused|- Яг таг байна гэдэг бол вангийн эелдэг сэтгэлийн илрэл гэж танай эзэн хаадын нэг нь батлан хэлсэн шиг билээ. Гэвч жуулчлан яваа хүмүүс хичнээн өсөвч, энэ журмыг алдалгүй дандаа биелүүлээд байж чадахгүй. Эрхэм хүндэт бэйс та намайг яг цагтаа ирэх гэж бодсоныг нь харгалзан үзэж, хоёр гурван секунд хожимдож ирсэнийг минь уучлаарай. Хоёр мянга таван зуун мод газрыг ямар я саадгүй явж өнгөрнө гэдэг амаргүй хэрэг, тэгээд ч бас хөтчийг зодож болдоггүй франц оронд гэж Монте Кристо хэлэв.
segment_233|unused|- Таныг манайд ирэх явдлыг тохиолдуулан урьсан найз нөхөддөө таны ирэх тухай ярьсан. Одоо танилцуулахыг зөвшөөрнө үү: гүн Шато-Рено, арван хоёр тайжаас удам угсаатай энэ хүний өвөг дээдэс нь Дугуй ширээнд сууж байсан хүн,
segment_234|unused|эрхэм Люсьен Дебрэ дотоод яамны сайдын нарийн бичгийн дарга, эрхэмсэг Бошан аюултай сэтгүүлч, францын засгийн газрын аянга, энэ хүн эх орондоо бол их нэр цуутай хүн, харин Италид сониныг нь тараахыг хориглоод байдаг учир та хэзээ ч дуулаагүй байх,
segment_235|unused|хамгийн сүүлд нь морин цэргийн ахмад Максимилиан Моррель.
segment_236|unused|Бүхэнтэй эелдэг мэхийн, ёстой л Английн хайхрамжгүй хүйтэн байдалтай мэндэлж байснаа энэ нэрийг сонсоод гүн өөрийн эрхгүй урагш нэг алхаж, цав цагаан царай дээр нь улбар туяа тодроод өнгөрөв.
segment_237|unused|- Та ялан дийлэгч францчуудын ёслолын хувцас өмсдөг юм аа, сайхан хувцас шүү гэж хэлэв.
segment_238|unused|Ямар их сэрэхүйн хүчин гүнгий хоолойноос ийм эелдэг дур зоргоор ангид дуу гаргаж, хэзээ ч юунд ч халхлагдаж байгаагүй тайван сайхан нүдэнд нь тод гэрэл үүсгэв гэдгийг хэлэхэд бэрх ажээ.
segment_239|unused|- Та манай Африкийнхныг ердөө үзээгүй юу? гэж Альбер асуухад, гүн хуучин байдалдаа дахин орж,
segment_240|unused|- Ердөө ч үгүй гэж хариулав.
segment_241|unused|- Энэ хувцасны цаана манай армийн хамгийн аймшиггүй сайн сайхан сэтгэлтэний зүрх цохилж байгаа юм.
segment_242|unused|- Өө, бэйс! Гэж Моррель түүний үгийг таслахад, Альбер цааш үргэлжлүүлэн,
segment_243|unused|- Ахмад та миний ярьж гүйцэхийг зөвшөөрнө үү… Бид дөнгөж сая эрхэм Моррелын баатарлаг явдлын тухай мэдлээ л дээ. Эрхэм Моррельтай дөнгөж өнөөдөр танилцуулж байгаа боловч, гүн танд энэ хүнийг өөрийн хуучин найз шигээ танилцуулахыг өөрөөс нь гуйя.
segment_244|unused|Энэ үгийг хэлэхэд, гүнгийн ширтсэн харц, царай нь эгшин зуурын дотор улбартан ягаарсан зовхи нь үл мэдэг хөдлөн түүний сэтгэл дахин хөдөлснийг харууллаа.
segment_245|unused|- Өө, мөн! Ахмад чинь сайн санаатай хүн байх нь ээ. Тэр тусмаа сайн даа! гэж гүн хэлэв.
segment_246|unused|Альберын үгний хариуд хэлэхээсээ илүү өөрийн бодолд хариу болгож хэлсэн энэ үг бүх хүнд, ялангуяа Монте Кристо өөд гайхан харж байгаа Моррельд бүр ч хачин санагдлаа. Түүний хажуугаар, хэдийгээр хачин санагдавч, тийм их эелдэг зөөлөн хэлсэн учир гүнд уурлан гомдохын аргагүй байлаа.
segment_247|unused|- Үүнд эргэлзэх ямар үндэс түүнд байж болох билээ? гэж Бошан, Шато- Реногоос асуухад цаадах нь Монте Кристоос мэдэгдэж байгаа бүхнийг дээдсийн хурц нүдээр ялган хараад,
segment_248|unused|- Үнэндээ ч, Альбер бидэнд худлаа хэлээгүй шүү. Энэ гүн ер бишийн хүн юм . моррель танд ямар санагдаж байна? гэж асуув.
segment_249|unused|- Тэр хэдийгээр миний тухай хачин үг хэлсэн боловч илэн далангүй яриа, аятайхан дуу нь надад таалагдаж байна.
segment_250|unused|- Эрхэмүүд ээ, өглөөний зоог бэлэн болсныг Жермен илтгэж байна. Эрхэм хүндэт гүн танд зам зааж өгөхийг зөвшөөрнө үү гэж Альбер хэлэв.
segment_251|unused|Хүмүүс цөм дуугүй явж хоолны өрөөнд орж сууцгаав.
segment_252|unused|Гүн суух зуураа,
segment_253|unused|- Эрхэмүүд ээ, би та нарт үнэнээ хэлэхийг зөвшөөрнө үү. Энэ маань миний эндэл ослыг уучлаарай гэж байгаа үг л дээ. Би Парист анх удаа ирж байгаа болохоор, францын амьдралыг огт мэдэхгүй гадны хүн. Би одоо хүртэл францынхаас шал өөр, дорнод маягаар амьдарч ирсэн хүн. Хэрэв надаас дэндүү их түрэг неополитан, араб байдал гараад байвал урьдчилан уучлахыг гуйя. За одоо зооглоцгооё гэв.
segment_254|unused|- Энэ хүний ярихыг! Ноён хүн шиг л юм! гэж Бошан шивгэнэхэд Дебрэ дээрээс нь нэмж, - Харь газрын ноён байна гэв.
segment_255|unused|- Эрхэм Дебрэ минь энэ хүн ч бүх л газар орны ноён
segment_256|unused|гэж Шато-Рено дүгнэн хэлэв.